"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","d_658","绾崇背瀹氫綅鍣ㄦ帶鍒跺櫒","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_659","鐩存祦浼烘湇鐢垫満鎺у埗鍣?","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_660","T-Cube婵€鍏変簩鏋佺鎺у埗鍣?","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_661","T-Cube鎯€х數鏈烘帶鍒跺櫒","Thorlabs","UNKNOWN","","","6","T4_manual_review"
"community","d_662","绱у噾鍨嬪厜鍔熺巼璁?","Thorlabs","UNKNOWN","","SYST:SENSOR:IDN?","4","T4_manual_review"
"community","d_663","3閫氶亾寮€鐜帇鐢垫帶鍒跺櫒","Thorlabs","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_664","4閫氶亾寮€鐜帇鐢垫帶鍒跺櫒","Thorlabs","SERIAL","pyserial","*IDN?","10","T1_serial_probe_ready"
"community","d_665","鐢靛姩鍙屼綅缃粦鍧?","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_666","鐢靛姩4浣嶇疆婊ゅ厜鐗囨粦鍧?","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_667","鐢靛姩鏃嬭浆鍙?","Thorlabs","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_67","Watson-Marlow 520/530 锠曞姩娉?","Watson-Marlow","VISA_SCPI","lantz/VISA","<1,RS,??>","9","T2_visa_needs_rs232_idn"
"community","d_68","Gilson Minipuls 3 锠曞姩娉?","Gilson","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_681","Lake Shore 218浣庢俯娓╁害鐩戞祴浠?","Lake Shore","SERIAL","pyserial","INPUT? {}","9","T1_serial_probe_ready"
"community","d_682","Lake Shore 235浣庢俯娓╁害鎺у埗鍣?","Lake Shore","SERIAL","pyserial","INPUT? {}","9","T1_serial_probe_ready"
"community","d_683","Laser Quantum Finesse DPSS娉垫郸婵€鍏夊櫒","Laser Quantum","UNKNOWN","","SERIAL?","10","T4_manual_review"
"community","d_684","Lighthouse Photonics Sprout-G缁垮厜娉垫郸婵€鍏夊櫒","Lighthouse Photonics","UNKNOWN","","","4","T4_manual_review"
"community","d_687","Sirah Matisse杩炵画娉㈠崟棰戝彲璋冭皭鐜舰婵€鍏夊櫒","Sirah","VISA_SCPI","lantz/VISA","ERROR:CODE?","10","T2_visa_needs_rs232_idn"
"community","d_697","Trinamic TMCM-1110 StepRocker鍗曡酱姝ヨ繘鐢垫満鎺у埗鍣?椹卞姩鍣?","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_698","Trinamic TMCM-3110涓夎酱姝ヨ繘鐢垫満鎺у埗鍣?椹卞姩鍣ㄦā鍧?","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_699","Trinamic TMCM-6110鍏酱姝ヨ繘鐢垫満鎺у埗鍣?椹卞姩鍣ㄦā鍧?","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_70","ThalesNano H-Cube 杩炵画娴佸姩鍔犳阿鍙嶅簲鍣?","ThalesNano","UNKNOWN","","TC1?","8","T4_manual_review"
"community","d_703","E5071C ENA Vector Network Analyzer","Keysight","UNKNOWN","",":OUTPUT:STATE?","10","T4_manual_review"
"community","d_704","LM-510 Liquid Level Monitor","Cryomagnetics","SERIAL","pyserial","CHAN?","10","T1_serial_probe_ready"
"community","d_705","PS 2000 B Series DC Laboratory Power Supply","Elektro-Automatik","UNKNOWN","","","10","T4_manual_review"
"community","d_709","TF-100 Tunable Filter","OZOptics","SERIAL","pyserial","W?","10","T1_serial_probe_ready"
"community","d_71","Uniqsis FlowSyn 娴佸姩鍖栧鍙嶅簲绯荤粺","Uniqsis","TCP","socket","","2","T3_network_needs_ext"
"community","d_710","DD-100 Variable Attenuator","OZOptics","SERIAL","pyserial","W?","10","T1_serial_probe_ready"
"community","d_711","EPC-04 Electronic Polarization Controller","OZOptics","SERIAL","pyserial","W?","10","T1_serial_probe_ready"
"community","d_712","E5CC Temperature Controller","Omron","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_714","TPG261 Single-Channel Vacuum Gauge Controller","Pfeiffer","UNKNOWN","","","0","T4_manual_review"
"community","d_715","TPG262 Dual-Channel Vacuum Gauge Controller","Pfeiffer","UNKNOWN","","","0","T4_manual_review"
"community","d_72","VICI Valco 澶氫綅缃€夋嫨闃€","VICI Valco","SERIAL","pyserial","","2","T1b_serial_probe_tbd"
"community","d_723","Conrad USB/Serial Relay Board","Conrad","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_725","Silicon Software microEnable绯诲垪鍥惧儚閲囬泦鍗?","Silicon Software","UNKNOWN","","","10","T4_manual_review"
"community","d_726","BitFlow Axion/Aon/Neon绯诲垪Camera Link鍥惧儚閲囬泦鍗?","BitFlow","UNKNOWN","","","10","T4_manual_review"
"community","d_73","IDEX MX Series II 澶氫綅缃€夋嫨闃€","IDEX Health & Science","SERIAL","pyserial","","8","T1b_serial_probe_tbd"
"community","d_730","Omicron DeepStar绯诲垪楂橀€熻皟鍒跺崐瀵间綋婵€鍏夊櫒","Coherent","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_731","Coherent OBIS鏅鸿兘婵€鍏夋ā鍧楃郴鍒?","Coherent","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","d_732","Coherent Sapphire鍏夋车鍗婂浣撴縺鍏夊櫒","Coherent","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","d_734","CoolLED pE-300绯诲垪鏄惧井闀淟ED鍏夋簮","CoolLED","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","d_735","CoolLED pE-4000閫氱敤鍨?6娉㈤暱LED鑽у厜鍏夋簮","CoolLED","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","d_736","LUDL MAC2000妯″潡鍖栨樉寰暅鑷姩鍖栨帶鍒跺櫒","LUDL","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_737","Lumencor Spectra III 鍥烘€佸厜婧愬紩鎿?","Lumencor","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_738","Prior ProScanIII 鏄惧井闀滆嚜鍔ㄥ寲鎺у埗鍣?","Prior Scientific","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_739","Zaber Nucleus X-LCA4 鍥涢€氶亾LED鎺у埗鍣?","Zaber","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_740","Aurox Clarity 鏃犳縺鍏夊叡鑱氱劍妯″潡","Aurox","UNKNOWN","","","10","T4_manual_review"
"community","d_741","Thorlabs ELL12 鍏綅鐢靛姩鍏夊婊戝潡","Thorlabs","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","d_746","Andor Kymera 328i 鏅鸿兘澶氭ā寮忓厜璋变华","Andor","UNKNOWN","","","10","T4_manual_review"
"community","d_748","Omicron LuxX 楂樻€ц兘鍗婂浣撴縺鍏夊櫒","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_749","Omicron LuxX+ 澧炲己鍨嬪崐瀵间綋婵€鍏夊櫒","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_75","IKA RV 10 鏃嬭浆钂稿彂浠?","IKA","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_750","Omicron PhoxX Diode Laser","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_751","Omicron BrixX Diode Laser","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_752","Omicron LedHUB LED Light Engine","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_753","Lumencor SPECTRA X Light Engine","Lumencor","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_754","Hamamatsu C10600 FESCA-200 Streak Camera","Hamamatsu","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_756","Thermo Fisher BeamShift Controller","Thermo Fisher","TCP","socket","","10","T3_network_needs_ext"
"community","d_758","Tescan VEGA SEM","Tescan","TCP","socket","","5","T3_network_needs_ext"
"community","d_759","Zeiss SmartSEM","Zeiss","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_76","Universal Robots UR3 鍗忎綔鏈哄櫒浜?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_762","PI E-725 Digital Piezo Controller","Physik Instrumente","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_763","PI E-709 Digital Piezo Controller","Physik Instrumente","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_766","Princeton Instruments SpectraPro SP-2150i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_767","Princeton Instruments SpectraPro SP-2300i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_768","Princeton Instruments SpectraPro SP-2500i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_769","Princeton Instruments SpectraPro SP-2750i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_77","Universal Robots UR5 鍗忎綔鏈哄櫒浜?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_770","Newport ESP301 Motion Controller/Driver, 3-Axis, USB, RS232","Newport","UNKNOWN","","TB?","6","T4_manual_review"
"community","d_771","Trinamic TMCM-1140 Stepper Motor Controller/Driver Module","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_772","Trinamic TMCM-3214 3-Axis Stepper Motor Controller","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_773","Trinamic TMCM-1211 STEPROCKER Stepper Motor Controller/Driver Module","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_776","PicoQuant SymPhoTime 64 鏃堕棿鍒嗚鲸鑽у厜鍒嗘瀽杞欢","PicoQuant","UNKNOWN","","","10","T4_manual_review"
"community","d_777","PiezoMotor PMD401 Piezo LEGS鍘嬬數鐢垫満鎺у埗鍣?","PiezoMotor","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_778","PiezoMotor PMD301 Piezo LEGS鍘嬬數鐢垫満鎺у埗鍣?","PiezoMotor","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_78","Universal Robots UR10 鍗忎綔鏈哄櫒浜?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_780","Orsay Physics FIB Server 鑱氱劍绂诲瓙鏉熺郴缁?","Tescan","TCP","socket","","8","T3_network_needs_ext"
"community","d_785","NI PCIe-6361 X绯诲垪澶氬姛鑳芥暟鎹噰闆嗗崱","National Instruments","UNKNOWN","","AO","9","T4_manual_review"
"community","d_786","NI PCIe-6363 X绯诲垪澶氬姛鑳芥暟鎹噰闆嗗崱","National Instruments","UNKNOWN","","AO","9","T4_manual_review"
"community","d_788","Active Technologies ARB Rider AWG-401x 浠绘剰娉㈠舰鍙戠敓鍣?","Active Technologies","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_79","Universal Robots UR3e 鍗忎綔鏈哄櫒浜?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_790","Advantest R3767CG 鐭㈤噺缃戠粶鍒嗘瀽浠?","Marconi Instruments","UNKNOWN","","*IDN?","0","T4_manual_review"
"community","d_791","Advantest R6245 鐩存祦鐢靛帇/鐢垫祦婧愮洃娴嬪櫒","Advantest","UNKNOWN","","*IDN?","0","T4_manual_review"
"community","d_792","Advantest R6246 鍙岄€氶亾鐩存祦鐢靛帇/鐢垫祦婧愮洃娴嬪櫒","Advantest","UNKNOWN","","*IDN?","0","T4_manual_review"
"community","d_793","Agilent/Keysight 33500绯诲垪 Trueform娉㈠舰鍙戠敓鍣?","Keysight","VISA_SCPI","lantz/VISA","*OPC?","7","T2_visa_needs_rs232_idn"
"community","d_795","Agilent/Keysight 34450A 5.5浣嶆暟瀛椾竾鐢ㄨ〃","Keysight","UNKNOWN","","","9","T4_manual_review"
"community","d_796","Agilent/Keysight 4284A 绮惧瘑LCR琛?","Keysight","VISA_SCPI","lantz/VISA","STAT:OPER?","5","T2_visa_needs_rs232_idn"
"community","d_797","Agilent/Keysight 4294A 绮惧瘑闃绘姉鍒嗘瀽浠?","Keysight","UNKNOWN","","OUTPERRO?","2","T4_manual_review"
"community","d_798","Agilent/Keysight 8257D PSG妯℃嫙淇″彿鍙戠敓鍣?","Keysight","UNKNOWN","","","10","T4_manual_review"
"community","d_799","Agilent/Keysight 8722ES 鐭㈤噺缃戠粶鍒嗘瀽浠?","Keysight","VISA_SCPI","lantz/VISA","POIN?","8","T2_visa_needs_rs232_idn"
"community","d_8","Sartorius EA/EB/GD/GE/TE绯诲垪鐢靛瓙澶╁钩","Sartorius","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_80","Universal Robots UR5e 鍗忎綔鏈哄櫒浜?","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_800","Keysight B2981A 椋炲畨/鐨畨鐢垫祦璁?","Keysight","SERIAL","pyserial","*IDN?","0","T1_serial_probe_ready"
"community","d_801","Keysight B2983B 鐨畨琛?椋炲畨琛?","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_802","Keysight B2985B 闈欑數璁?楂橀樆璁?","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_803","Keysight B2987B 闈欑數璁?楂橀樆璁★紙鐢垫睜渚涚數鍨嬶級","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_804","Keysight E4408B ESA-L 鍩虹棰戣氨鍒嗘瀽浠?","Keysight","UNKNOWN","",":TRACE:DATA? TRACE%d;","3","T4_manual_review"
"community","d_805","Keysight E5062A ENA-L RF缃戠粶鍒嗘瀽浠?","Keysight","VISA_SCPI","lantz/VISA","CALC{ch}:PARameter:COUNt?","7","T2_visa_needs_rs232_idn"
"community","d_806","Keysight N8975A 鍣０绯绘暟鍒嗘瀽浠?","Keysight","VISA_SCPI","lantz/VISA","","6","T2_visa_needs_rs232_idn"
"community","d_807","Aim-TTi LD400P 鍙紪绋嬬洿娴佺數瀛愯礋杞?","Aim-TTi","VISA_SCPI","lantz/VISA","","1","T2_visa_needs_rs232_idn"
"community","d_808","AMI Model 430 纾侀搧鐢垫簮缂栫▼鍣?","American Magnetics","TCP","socket","PSwitch?","10","T3_network_needs_ext"
"community","d_809","AnaPico APSIN12G 妯℃嫙淇″彿鍙戠敓鍣?","Anapico","UNKNOWN","","","2","T4_manual_review"
"community","d_81","UR5e鍗忎綔鏈烘鑷?","Universal Robots","TCP","socket","","3","T3_network_needs_ext"
"community","d_810","Andeen-Hagerling AH2500A 瓒呯簿瀵嗚嚜鍔ㄧ數瀹圭數妗?","Andeen-Hagerling","UNKNOWN","","","2","T4_manual_review"
"community","d_811","Anritsu MG3692C 寰尝淇″彿鍙戠敓鍣?","Anritsu","UNKNOWN","",":OUTPUT?","4","T4_manual_review"
"community","d_812","Anritsu MS2090A Field Master Pro 渚挎惡寮忛璋卞垎鏋愪华","Anritsu","UNKNOWN","","","3","T4_manual_review"
"community","d_813","Anritsu MS4642B VectorStar 鐭㈤噺缃戠粶鍒嗘瀽浠?","Anritsu","UNKNOWN","","","1","T4_manual_review"
"community","d_814","Anritsu MS4644B VectorStar 鐭㈤噺缃戠粶鍒嗘瀽浠?","Anritsu","UNKNOWN","","","1","T4_manual_review"
"community","d_815","Anritsu MS4645B VectorStar 鐭㈤噺缃戠粶鍒嗘瀽浠?","Anritsu","UNKNOWN","","","1","T4_manual_review"
"community","d_816","Anritsu MS4647B VectorStar 鐭㈤噺缃戠粶鍒嗘瀽浠?","Anritsu","UNKNOWN","","","1","T4_manual_review"
"community","d_817","Anritsu MS9710C 鍏夎氨鍒嗘瀽浠?","Anritsu","UNKNOWN","","*OPC?","7","T4_manual_review"
"community","d_818","Anritsu MS9740A 鍏夎氨鍒嗘瀽浠?","Anritsu","UNKNOWN","","","1","T4_manual_review"
"community","d_819","BK Precision 9130B 涓夎矾杈撳嚭鍙紪绋嬬洿娴佺數婧?","BK Precision","UNKNOWN","","MEASure:SCALar:VOLTage:DC?","1","T4_manual_review"
"community","d_82","UR10e宸ヤ笟鏈烘鑷?","Universal Robots","TCP","socket","","3","T3_network_needs_ext"
"community","d_820","Danfysik System 8500 鐢垫祦绋冲畾楂樻€ц兘鐢垫簮","Danfysik","UNKNOWN","","PO","9","T4_manual_review"
"community","d_821","Delta Elektronika SM70-45D 鍙紪绋嬬洿娴佺數婧?","Delta Elektronika","UNKNOWN","","","5","T4_manual_review"
"community","d_823","Eurotest HPP-120-256 楂樺帇鐩存祦鐢垫簮","Eurotest","VISA_SCPI","lantz/VISA","","6","T2_visa_needs_rs232_idn"
"community","d_824","F.W. Bell 5080 鎵嬫寔寮忛珮鏂","F.W. Bell","SERIAL","pyserial",":UNIT:FLUX?","4","T1_serial_probe_ready"
"community","d_825","HP 33120A 鍑芥暟/浠绘剰娉㈠舰鍙戠敓鍣?","Keysight","UNKNOWN","","","1","T4_manual_review"
"community","d_826","HP 34401A 6陆浣嶆暟瀛椾竾鐢ㄨ〃","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_827","HP 3437A 绯荤粺鐢靛帇琛?","Keysight","UNKNOWN","","","6","T4_manual_review"
"community","d_828","HP 3478A 5陆浣嶆暟瀛椾竾鐢ㄨ〃","Keysight","UNKNOWN","","","8","T4_manual_review"
"community","d_829","HP 8560A 渚挎惡寮忛璋卞垎鏋愪华","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_83","UR16e閲嶈浇鍗忎綔鏈烘鑷?","Universal Robots","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_830","HP 8561B 渚挎惡寮忛璋卞垎鏋愪华","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_832","HP 8753E RF鐭㈤噺缃戠粶鍒嗘瀽浠?","Keysight","VISA_SCPI","lantz/VISA","*IDN?","9","T2_visa_needs_rs232_idn"
"community","d_833","HP 11713A 琛板噺鍣?寮€鍏抽┍鍔ㄥ櫒","Keysight","UNKNOWN","","","3","T4_manual_review"
"community","d_834","HP 6632A 绯荤粺鐩存祦鐢垫簮","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_835","HP 6633A 绯荤粺鐩存祦鐢垫簮","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_836","HP 6634A 绯荤粺鐩存祦鐢垫簮","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_837","ILX Lightwave LDP-3811 鑴夊啿婵€鍏変簩鏋佺椹卞姩鍣?","Newport","UNKNOWN","","","7","T4_manual_review"
"community","d_838","INFICON SQM-160 钖勮啘娌夌Н閫熺巼/鍘氬害鐩戞帶浠?","Inficon","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","d_839","IPG Photonics YAR 鎺洪暠杩炵画鍏夌氦鏀惧ぇ鍣?","IPG Photonics","VISA_SCPI","lantz/VISA","RERR","6","T2_visa_needs_rs232_idn"
"community","d_84","Meca500鍏酱宸ヤ笟鏈哄櫒浜?","Mecademic","TCP","socket","","10","T3_network_needs_ext"
"community","d_840","Keithley 2200绯诲垪鍙紪绋嬬洿娴佺數婧?","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_841","Keithley 2260B绯诲垪鍙紪绋嬬洿娴佺數婧?","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_842","Keithley 2281S鍔ㄦ€佺數姹犳ā鎷熷櫒","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_843","Keithley 2306鍙岄€氶亾鐢垫睜/鍏呯數鍣ㄦā鎷熷櫒","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_844","Keithley 2510 TEC婧愯〃","Tektronix","UNKNOWN","","","8","T4_manual_review"
"community","d_846","Keithley DMM6500 6.5浣嶈Е灞忔暟瀛椾竾鐢ㄨ〃","Tektronix","UNKNOWN","","","0","T4_manual_review"
"community","d_847","Keithley DAQ6510鏁版嵁閲囬泦涓庤褰曚竾鐢ㄨ〃绯荤粺","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_848","Keysight 81160A鑴夊啿/鍑芥暟/浠绘剰/鍣０鍙戠敓鍣?","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_849","Keysight DSOX1102G InfiniiVision绀烘尝鍣?","Keysight","UNKNOWN","",":channel%d?","9","T4_manual_review"
"community","d_85","Hamilton Vantage娑蹭綋澶勭悊宸ヤ綔绔?","Hamilton","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_850","Keysight E36312A涓夎矾杈撳嚭鍙紪绋嬬洿娴佺數婧?","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_851","Keysight N5767A绯荤粺鐩存祦鐢垫簮","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_852","Keysight N7776C楂樺姛鐜囦綆SSE鍙皟璋愭縺鍏夋簮","Keysight","UNKNOWN","","","0","T4_manual_review"
"community","d_853","Kuhne Electronic KUSG 245-250A寰尝淇″彿鍙戠敓鍣?","Kuhne Electronic","VISA_SCPI","lantz/VISA","r?","7","T2_visa_needs_rs232_idn"
"community","d_854","Lake Shore 211娓╁害鐩戞帶浠?","Lake Shore","UNKNOWN","","","0","T4_manual_review"
"community","d_855","Lake Shore 224娓╁害鐩戞帶浠?","Lake Shore","UNKNOWN","","","0","T4_manual_review"
"community","d_856","Lake Shore 421楂樻柉璁?","Lake Shore","UNKNOWN","","","0","T4_manual_review"
"community","d_857","Lake Shore 425楂樻柉璁?","Lake Shore","UNKNOWN","","","0","T4_manual_review"
"community","d_859","MKS 937B鏁板瓧缁勫悎鐪熺┖璁℃帶鍒跺櫒","MKS Instruments","VISA_SCPI","lantz/VISA","","0","T2_visa_needs_rs232_idn"
"community","d_86","Hamilton Nimbus娑蹭綋澶勭悊宸ヤ綔绔?","Hamilton","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_860","MKS 974B QuadMag涓夊悎涓€鐪熺┖浼犳劅鍣?","MKS Instruments","VISA_SCPI","lantz/VISA","","1","T2_visa_needs_rs232_idn"
"community","d_861","Novanta FPU60婵€鍏夌數婧愬崟鍏?","Novanta","UNKNOWN","","TIMERS?","3","T4_manual_review"
"community","d_864","Parker GV6浼烘湇鐢垫満鎺у埗鍣?","Parker","UNKNOWN","","TASF","9","T4_manual_review"
"community","d_865","Pendulum CNT-91瀹氭椂鍣?璁℃暟鍣?鍒嗘瀽浠?","Pendulum","UNKNOWN","","FORM:SMAX?","5","T4_manual_review"
