"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","d_741","Thorlabs ELL12 六位电动光学滑块","Thorlabs","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","d_746","Andor Kymera 328i 智能多模式光谱仪","Andor","USB_SDK","usb/dll","","10","T3u_usb_sdk_not_serial"
"community","d_748","Omicron LuxX 高性能半导体激光器","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_749","Omicron LuxX+ 增强型半导体激光器","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_75","IKA RV 10 旋转蒸发仪","IKA","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_750","Omicron PhoxX Diode Laser","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_751","Omicron BrixX Diode Laser","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_752","Omicron LedHUB LED Light Engine","Omicron","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_753","Lumencor SPECTRA X Light Engine","Lumencor","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_754","Hamamatsu C10600 FESCA-200 Streak Camera","Hamamatsu","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_756","Thermo Fisher BeamShift Controller","Thermo Fisher","TCP","socket","","10","T3_network_needs_ext"
"community","d_758","Tescan VEGA SEM","Tescan","TCP","socket","","5","T3_network_needs_ext"
"community","d_759","Zeiss SmartSEM","Zeiss","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_76","Universal Robots UR3 协作机器人","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_762","PI E-725 Digital Piezo Controller","Physik Instrumente","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_763","PI E-709 Digital Piezo Controller","Physik Instrumente","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_766","Princeton Instruments SpectraPro SP-2150i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_767","Princeton Instruments SpectraPro SP-2300i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_768","Princeton Instruments SpectraPro SP-2500i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_769","Princeton Instruments SpectraPro SP-2750i Spectrograph","Princeton Instruments","SERIAL","pyserial","?turret","10","T1_serial_probe_ready"
"community","d_77","Universal Robots UR5 协作机器人","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_770","Newport ESP301 Motion Controller/Driver, 3-Axis, USB, RS232","Newport","VISA_SCPI","scpi-framework","TB?","6","T2_visa_needs_rs232_idn"
"community","d_771","Trinamic TMCM-1140 Stepper Motor Controller/Driver Module","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_772","Trinamic TMCM-3214 3-Axis Stepper Motor Controller","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_773","Trinamic TMCM-1211 STEPROCKER Stepper Motor Controller/Driver Module","Trinamic","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_776","PicoQuant SymPhoTime 64 时间分辨荧光分析软件","PicoQuant","USB_SDK","usb/dll","","10","T3u_usb_sdk_not_serial"
"community","d_777","PiezoMotor PMD401 Piezo LEGS压电电机控制器","PiezoMotor","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_778","PiezoMotor PMD301 Piezo LEGS压电电机控制器","PiezoMotor","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_78","Universal Robots UR10 协作机器人","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_780","Orsay Physics FIB Server 聚焦离子束系统","Tescan","TCP","socket","","8","T3_network_needs_ext"
"community","d_785","NI PCIe-6361 X系列多功能数据采集卡","National Instruments","DAQ_GPIO","daq/gpio","AO","9","T3d_daq_gpio_local"
"community","d_786","NI PCIe-6363 X系列多功能数据采集卡","National Instruments","DAQ_GPIO","daq/gpio","AO","9","T3d_daq_gpio_local"
"community","d_788","Active Technologies ARB Rider AWG-401x 任意波形发生器","Active Technologies","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_79","Universal Robots UR3e 协作机器人","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_790","Advantest R3767CG 矢量网络分析仪","Marconi Instruments","VISA_SCPI","scpi-framework","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_791","Advantest R6245 直流电压/电流源监测器","Advantest","VISA_SCPI","scpi-framework","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_792","Advantest R6246 双通道直流电压/电流源监测器","Advantest","VISA_SCPI","scpi-framework","*IDN?","0","T2_visa_needs_rs232_idn"
"community","d_793","Agilent/Keysight 33500系列 Trueform波形发生器","Keysight","VISA_SCPI","lantz/VISA","*OPC?","7","T2_visa_needs_rs232_idn"
"community","d_795","Agilent/Keysight 34450A 5.5位数字万用表","Keysight","VISA_SCPI","scpi-framework","","9","T2_visa_needs_rs232_idn"
"community","d_796","Agilent/Keysight 4284A 精密LCR表","Keysight","VISA_SCPI","lantz/VISA","STAT:OPER?","5","T2_visa_needs_rs232_idn"
"community","d_797","Agilent/Keysight 4294A 精密阻抗分析仪","Keysight","VISA_SCPI","scpi-framework","OUTPERRO?","2","T2_visa_needs_rs232_idn"
"community","d_798","Agilent/Keysight 8257D PSG模拟信号发生器","Keysight","VISA_SCPI","scpi-framework","","10","T2_visa_needs_rs232_idn"
"community","d_799","Agilent/Keysight 8722ES 矢量网络分析仪","Keysight","VISA_SCPI","lantz/VISA","POIN?","8","T2_visa_needs_rs232_idn"
"community","d_8","Sartorius EA/EB/GD/GE/TE系列电子天平","Sartorius","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","d_80","Universal Robots UR5e 协作机器人","Universal Robots","TCP","socket","","10","T3_network_needs_ext"
"community","d_800","Keysight B2981A 飞安/皮安电流计","Keysight","SERIAL","pyserial","*IDN?","0","T1_serial_probe_ready"
"community","d_801","Keysight B2983B 皮安表/飞安表","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_802","Keysight B2985B 静电计/高阻计","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_803","Keysight B2987B 静电计/高阻计（电池供电型）","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_804","Keysight E4408B ESA-L 基础频谱分析仪","Keysight","VISA_SCPI","scpi-framework",":TRACE:DATA? TRACE%d;","3","T2_visa_needs_rs232_idn"
"community","d_805","Keysight E5062A ENA-L RF网络分析仪","Keysight","VISA_SCPI","lantz/VISA","CALC{ch}:PARameter:COUNt?","7","T2_visa_needs_rs232_idn"
"community","d_806","Keysight N8975A 噪声系数分析仪","Keysight","VISA_SCPI","lantz/VISA","","6","T2_visa_needs_rs232_idn"
"community","d_807","Aim-TTi LD400P 可编程直流电子负载","Aim-TTi","VISA_SCPI","lantz/VISA","","1","T2_visa_needs_rs232_idn"
"community","d_808","AMI Model 430 磁铁电源编程器","American Magnetics","TCP","socket","PSwitch?","10","T3_network_needs_ext"
"community","d_809","AnaPico APSIN12G 模拟信号发生器","Anapico","VISA_SCPI","scpi-framework","","2","T2_visa_needs_rs232_idn"
"community","d_81","UR5e协作机械臂","Universal Robots","TCP","socket","","3","T3_network_needs_ext"
"community","d_810","Andeen-Hagerling AH2500A 超精密自动电容电桥","Andeen-Hagerling","VISA_SCPI","scpi-framework","","2","T2_visa_needs_rs232_idn"
"community","d_811","Anritsu MG3692C 微波信号发生器","Anritsu","VISA_SCPI","scpi-framework",":OUTPUT?","4","T2_visa_needs_rs232_idn"
"community","d_812","Anritsu MS2090A Field Master Pro 便携式频谱分析仪","Anritsu","VISA_SCPI","scpi-framework","","3","T2_visa_needs_rs232_idn"
"community","d_813","Anritsu MS4642B VectorStar 矢量网络分析仪","Anritsu","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_814","Anritsu MS4644B VectorStar 矢量网络分析仪","Anritsu","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_815","Anritsu MS4645B VectorStar 矢量网络分析仪","Anritsu","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_816","Anritsu MS4647B VectorStar 矢量网络分析仪","Anritsu","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_817","Anritsu MS9710C 光谱分析仪","Anritsu","VISA_SCPI","scpi-framework","*OPC?","7","T2_visa_needs_rs232_idn"
"community","d_818","Anritsu MS9740A 光谱分析仪","Anritsu","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_819","BK Precision 9130B 三路输出可编程直流电源","BK Precision","VISA_SCPI","scpi-framework","MEASure:SCALar:VOLTage:DC?","1","T2_visa_needs_rs232_idn"
"community","d_82","UR10e工业机械臂","Universal Robots","TCP","socket","","3","T3_network_needs_ext"
"community","d_820","Danfysik System 8500 电流稳定高性能电源","Danfysik","VISA_SCPI","scpi-framework","PO","9","T2_visa_needs_rs232_idn"
"community","d_821","Delta Elektronika SM70-45D 可编程直流电源","Delta Elektronika","VISA_SCPI","scpi-framework","","5","T2_visa_needs_rs232_idn"
"community","d_823","Eurotest HPP-120-256 高压直流电源","Eurotest","VISA_SCPI","lantz/VISA","","6","T2_visa_needs_rs232_idn"
"community","d_824","F.W. Bell 5080 手持式高斯计","F.W. Bell","SERIAL","pyserial",":UNIT:FLUX?","4","T1_serial_probe_ready"
"community","d_825","HP 33120A 函数/任意波形发生器","Keysight","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","d_826","HP 34401A 6½位数字万用表","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_827","HP 3437A 系统电压表","Keysight","VISA_SCPI","scpi-framework","","6","T2_visa_needs_rs232_idn"
"community","d_828","HP 3478A 5½位数字万用表","Keysight","VISA_SCPI","scpi-framework","","8","T2_visa_needs_rs232_idn"
"community","d_829","HP 8560A 便携式频谱分析仪","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_83","UR16e重载协作机械臂","Universal Robots","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","d_830","HP 8561B 便携式频谱分析仪","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_832","HP 8753E RF矢量网络分析仪","Keysight","VISA_SCPI","lantz/VISA","*IDN?","9","T2_visa_needs_rs232_idn"
"community","d_833","HP 11713A 衰减器/开关驱动器","Keysight","VISA_SCPI","scpi-framework","","3","T2_visa_needs_rs232_idn"
"community","d_834","HP 6632A 系统直流电源","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_835","HP 6633A 系统直流电源","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_836","HP 6634A 系统直流电源","Keysight","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","d_837","ILX Lightwave LDP-3811 脉冲激光二极管驱动器","Newport","VISA_SCPI","scpi-framework","","7","T2_visa_needs_rs232_idn"
"community","d_838","INFICON SQM-160 薄膜沉积速率/厚度监控仪","Inficon","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","d_839","IPG Photonics YAR 掺镱连续光纤放大器","IPG Photonics","VISA_SCPI","lantz/VISA","RERR","6","T2_visa_needs_rs232_idn"
"community","d_84","Meca500六轴工业机器人","Mecademic","TCP","socket","","10","T3_network_needs_ext"
"community","d_840","Keithley 2200系列可编程直流电源","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_841","Keithley 2260B系列可编程直流电源","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_842","Keithley 2281S动态电池模拟器","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_843","Keithley 2306双通道电池/充电器模拟器","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_844","Keithley 2510 TEC源表","Tektronix","VISA_SCPI","scpi-framework","","8","T2_visa_needs_rs232_idn"
"community","d_846","Keithley DMM6500 6.5位触屏数字万用表","Tektronix","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_847","Keithley DAQ6510数据采集与记录万用表系统","Tektronix","TCP","socket","","3","T3_network_needs_ext"
"community","d_848","Keysight 81160A脉冲/函数/任意/噪声发生器","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_849","Keysight DSOX1102G InfiniiVision示波器","Keysight","VISA_SCPI","scpi-framework",":channel%d?","9","T2_visa_needs_rs232_idn"
"community","d_85","Hamilton Vantage液体处理工作站","Hamilton","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_850","Keysight E36312A三路输出可编程直流电源","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_851","Keysight N5767A系统直流电源","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_852","Keysight N7776C高功率低SSE可调谐激光源","Keysight","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_853","Kuhne Electronic KUSG 245-250A微波信号发生器","Kuhne Electronic","VISA_SCPI","lantz/VISA","r?","7","T2_visa_needs_rs232_idn"
"community","d_854","Lake Shore 211温度监控仪","Lake Shore","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_855","Lake Shore 224温度监控仪","Lake Shore","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_856","Lake Shore 421高斯计","Lake Shore","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_857","Lake Shore 425高斯计","Lake Shore","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_859","MKS 937B数字组合真空计控制器","MKS Instruments","VISA_SCPI","lantz/VISA","","0","T2_visa_needs_rs232_idn"
"community","d_86","Hamilton Nimbus液体处理工作站","Hamilton","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","d_860","MKS 974B QuadMag三合一真空传感器","MKS Instruments","VISA_SCPI","lantz/VISA","","1","T2_visa_needs_rs232_idn"
"community","d_861","Novanta FPU60激光电源单元","Novanta","VISA_SCPI","scpi-framework","TIMERS?","3","T2_visa_needs_rs232_idn"
"community","d_864","Parker GV6伺服电机控制器","Parker","VISA_SCPI","scpi-framework","TASF","9","T2_visa_needs_rs232_idn"
"community","d_865","Pendulum CNT-91定时器/计数器/分析仪","Pendulum","VISA_SCPI","scpi-framework","FORM:SMAX?","5","T2_visa_needs_rs232_idn"
"community","d_866","Philips PM6669高精度频率计数器","Racal-Dana","VISA_SCPI","scpi-framework","++spoll","5","T2_visa_needs_rs232_idn"
"community","d_868","Racal-Dana 1992通用频率计数器","Racal-Dana","VISA_SCPI","lantz/VISA","","9","T2_visa_needs_rs232_idn"
"community","d_869","Rigol DG800系列任意波形发生器","Rigol","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","d_870","Rohde & Schwarz FSL频谱分析仪","Rohde & Schwarz","VISA_SCPI","scpi-framework","","10","T2_visa_needs_rs232_idn"
"community","d_871","Rohde & Schwarz FSW信号与频谱分析仪","Rohde & Schwarz","VISA_SCPI","scpi-framework","","10","T2_visa_needs_rs232_idn"
"community","d_872","Rohde & Schwarz SFM电视测试发射机","Rohde & Schwarz","VISA_SCPI","scpi-framework","","10","T2_visa_needs_rs232_idn"
"community","d_873","Siglent SPD1305X线性可编程直流电源","Siglent","VISA_SCPI","scpi-framework","C{ch}:WF? ALL","2","T2_visa_needs_rs232_idn"
"community","d_874","Siglent SDS1072CML数字示波器","Siglent","VISA_SCPI","scpi-framework","C{ch}:WF? ALL","2","T2_visa_needs_rs232_idn"
"community","d_875","SDS1000X-HD系列数字示波器","Siglent","VISA_SCPI","scpi-framework",":WAVeform:PREamble?","4","T2_visa_needs_rs232_idn"
"community","d_878","XRV系列工业X射线发生器","Spellman","VISA_SCPI","lantz/VISA","30","8","T2_visa_needs_rs232_idn"
"community","d_879","LDC500激光二极管控制器","Stanford Research Systems","VISA_SCPI","scpi-framework","","4","T2_visa_needs_rs232_idn"
"community","d_880","SG380系列射频信号发生器","Stanford Research Systems","VISA_SCPI","scpi-framework","OPTN? 2","6","T2_visa_needs_rs232_idn"
"community","d_882","CXN射频溅射电源","TC Power Conversion","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","d_885","AFG3152C任意函数发生器","Tektronix","VISA_SCPI","scpi-framework","*OPC?","4","T2_visa_needs_rs232_idn"
"community","d_889","PRO8000模块化激光驱动器","Thorlabs","VISA_SCPI","scpi-framework","","3","T2_visa_needs_rs232_idn"
"community","d_890","Smartline V1真空计","Thyracont","VISA_SCPI","lantz/VISA","","3","T2_visa_needs_rs232_idn"
"community","d_891","VSH系列真空变送器","Thyracont","VISA_SCPI","lantz/VISA","","10","T2_visa_needs_rs232_idn"
"community","d_892","VSM真空测量仪","Thyracont","VISA_SCPI","lantz/VISA","","10","T2_visa_needs_rs232_idn"
"community","d_893","VSP真空传感器","Thyracont","VISA_SCPI","lantz/VISA","","10","T2_visa_needs_rs232_idn"
"community","d_894","VSR系列真空变送器","Thyracont","VISA_SCPI","lantz/VISA","","10","T2_visa_needs_rs232_idn"
"community","d_898","AQ6373可见光波长光谱分析仪","Yokogawa","VISA_SCPI","scpi-framework","OS;E","9","T2_visa_needs_rs232_idn"
